hpoID	hpoLabel	deltaZ	pValue	nGenes
HP:0031094	Abnormal breast physiology	-0.0123709082357	0.924884646921	4
HP:0011711	Left anterior fascicular block	0.00176982986474	0.988795540422	5
HP:0001027	Soft, doughy skin	-0.0279954114989	0.524975465998	5
HP:0007968	Remnants of the hyaloid vascular system	-0.0316600227457	0.0471247733673	2
HP:0004411	Deviated nasal septum	0.0637426926616	0.191082638466	4
HP:0002340	Caudate atrophy	-0.0278107590746	0.113657796028	5
HP:0007900	Hypoplastic lacrimal duct	-0.0552164496967	0.394189355059	5
HP:0005365	Severe B lymphocytopenia	0.00314719589253	0.786653157911	5
HP:0003455	Elevated circulating long chain fatty acid concentration	-0.0107613372761	0.361195542142	4
HP:0010004	Partial duplication of the distal phalanges of the hand	-0.0268792880834	0.569651724031	5
HP:0003449	Cold-induced muscle cramps	-0.0849418965642	0.084140463864	5
HP:0012506	Small pituitary gland	-0.0301727207873	0.145618364462	4
HP:0012569	Delayed menarche	-0.0477659780684	0.0648451147087	3
HP:0011302	Long palm	-0.0108097734982	0.594719383643	3
HP:0004112	Midline nasal groove	0.00659904078334	0.810723921427	4
HP:0012133	Erythroid hypoplasia	0.149953876519	0.497795618192	4
HP:0007475	Congenital bullous ichthyosiform erythroderma	0.0903156963723	0.496405907992	4
HP:0007485	Absence of subcutaneous fat	-0.048736033983	0.340829299594	4
HP:0012135	Abnormal granulocytopoietic cell morphology	-0.0258739582746	0.32581415284	2
HP:0009849	Symphalangism of middle phalanx of finger	-0.053750044002	0.0898858814692	4
HP:0040168	Focal seizures, afebril	-0.0525882156022	0.303637301798	4
HP:0002229	Alopecia areata	-0.00697379877982	0.721095176636	3
HP:0012480	Abnormality of cerebral veins	-0.0323679203483	0.0172332820082	4
HP:0031368	Intestinal perforation	0.00288976271514	0.888346969447	4
HP:0007587	Numerous pigmented freckles	-0.0340813278319	0.540728533818	4
HP:0004448	Fulminant hepatic failure	-0.0162341465652	0.531373470293	2
HP:0100264	Proximal symphalangism	-0.0553108962286	0.0813482492187	4
HP:0100546	Carotid artery stenosis	0.0369435916857	0.732217771692	4
HP:0030146	Abnormal liver parenchyma morphology	-0.0488774075618	0.346209884314	4
HP:0031853	Isomerism	0.362940981629	0.51154188833	2
HP:0006352	Failure of eruption of permanent teeth	-0.0655410764154	0.0170407222626	4
HP:0030010	Hydrometrocolpos	0.0180000555585	0.590472986819	4
HP:0000214	Lip telangiectasia	-0.0140886697482	0.030180780374	4
HP:0030018	Decreased female libido	-0.012029024957	0.926939416148	4
HP:0200120	Chronic active hepatitis	-0.0464439414846	0.0636084204334	4
HP:0005415	Decreased proportion of CD8-positive T cells	-0.0415324887373	0.0134580068176	3
HP:0010485	Hyperextensibility at elbow	0.045273979335	0.444317324626	3
HP:0040096	Neoplasm of the inner ear	-0.029566303977	0.601153479371	4
HP:0100697	Neurofibrosarcoma	0.0168577744871	0.741382216509	4
HP:0007695	Abnormal pupillary light reflex	-0.00786501163526	0.696786950118	4
HP:0011965	Abnormal circulating citrulline concentration	-0.01386256643	0.724321012245	3
HP:0001700	Myocardial necrosis	0.220552842722	0.522550498514	3
HP:0010486	Abnormality of the hypothenar eminence	-0.0403321317725	0.142021108531	4
HP:0007009	Central nervous system degeneration	-0.0683502358312	0.152238185108	4
HP:0006568	Increased hepatic glycogen content	-0.0132751206783	0.695140396972	4
HP:0011423	Hyperchloremia	-0.00998376117267	0.495649200361	4
HP:0001717	Coronary artery calcification	-0.0427835296673	0.423872302947	4
HP:0025409	Abnormal spleen physiology	-0.0930676854008	0.147260612682	4
HP:0002946	Supernumerary vertebrae	-0.0114465472245	0.464673769135	2
HP:0009542	Abnormality of the distal phalanx of the 2nd finger	-0.0780126584461	0.178328161185	4
HP:0006014	Abnormally shaped carpal bones	-0.0274579921922	0.20390860102	4
HP:0030304	Abnormal number of vertebrae	-0.0114465472245	0.464673769135	2
HP:0002592	Gastric ulcer	0.0145234995611	0.846798510917	4
HP:0006097	3-4 finger syndactyly	0.0581031065056	0.55643190421	4
HP:0010036	Aplasia/Hypoplasia of the 2nd metacarpal	-0.0591768917246	0.0880535386894	4
HP:0032278	2-hydroxyglutarate aciduria	-0.0795461783521	0.102915525041	4
HP:0000216	Broad secondary alveolar ridge	-0.00908179944224	0.546186711876	2
HP:0003126	Low-molecular-weight proteinuria	-0.00882758276398	0.966363840394	2
HP:0012190	T-cell lymphoma	-0.0240056499379	0.0192104822256	4
HP:0100556	Hemiatrophy	0.118293123192	0.58673925782	2
HP:0008978	Necrotizing myopathy	0.263614044757	0.243517297881	4
HP:0012338	Abnormal energy expenditure	-0.0502653476832	0.335460487059	4
HP:0100024	Conspicuously happy disposition	-0.0846987399579	0.279720660215	3
HP:0002832	Calcific stippling	-0.0212801534287	0.0388662190452	4
HP:0010695	Sutural cataract	0.0642768163782	0.59420185911	3
HP:0006152	Proximal symphalangism of hands	-0.0553108962286	0.0813482492187	4
HP:0006280	Chronic pancreatitis	-0.0637157190517	0.182749613381	4
HP:0008559	Hypoplastic superior helix	-0.0118754474277	0.595093912521	4
HP:0030685	Decreased adiponectin level	-0.0105512289815	0.887286766829	4
HP:0003088	Premature osteoarthritis	0.00024320376969	0.990713526115	4
HP:0002576	Intussusception	0.0425027860919	0.234430043787	4
HP:0001073	Cigarette-paper scars	-0.0196854824119	0.776439994345	4
HP:0002825	Caudal appendage	-0.0109252575476	0.590602817731	4
HP:0007289	Limb fasciculations	0.175752574613	0.396390385467	4
HP:0003125	Reduced factor VIII activity	0.0908652850639	0.482678289631	3
HP:0003907	Abnormality of the humeral metaphyses	0.0488479345887	0.476806867968	4
HP:0025201	Abnormal apolipoprotein level	-0.0237752409545	0.147249499949	4
HP:0003085	Long fibula	-0.0409041131516	0.0269312826369	3
HP:0025167	Fragmented elastic fibers in the dermis	-0.0280160630002	0.0567915809207	4
HP:0007058	Generalized cerebral atrophy/hypoplasia	-0.0176561246921	0.333391476195	4
HP:0000690	Agenesis of maxillary lateral incisor	0.045907330789		1
HP:0003084	Fractures of the long bones	-0.0114167096988	0.629984605115	4
HP:0030074	Chemodectoma	0.0116626888147	0.792892837295	4
HP:0007204	Diffuse white matter abnormalities	-0.0088287829855	0.25162309147	4
HP:0030684	Abnormal adiponectin level	-0.0105512289815	0.887286766829	4
HP:0009178	Symphalangism of middle phalanx of 5th finger	-0.053750044002	0.0898858814692	4
HP:0006640	Multiple rib fractures	-0.00589071065076	0.743410425631	4
HP:0011347	Abnormality of ocular abduction	-0.0558209491156	0.177751965901	3
HP:0003191	Cleft ala nasi	0.01797228826	0.629674517035	3
HP:0011022	Abnormal circulating unsaturated fatty acid concentration	0.0227943290243	0.533296599052	4
HP:0200147	Neuronal loss in basal ganglia	-0.0709216969532	0.155477135625	4
HP:0003193	Allergic rhinitis	0.0132554188093	0.786390011254	4
HP:0005583	Tubular basement membrane disintegration	-0.0632476568285	0.202368397467	4
HP:0001705	Right ventricular outlet tract obstruction	-0.0590545709543	0.239010297915	4
HP:0031899	Abnormal coagulation factor V activity	-0.000649280375476	0.980987306352	4
HP:0008089	Abnormality of the fifth metatarsal bone	0.0663365656147	0.501248431724	3
HP:0007209	Facial paralysis	0.0132073808383	0.77582080559	4
HP:0007034	Generalized hyperreflexia	-0.0105854410481	0.00923159510035	3
HP:0008080	Hallux varus	-0.071422843265	0.132482289684	4
HP:0008755	Laryngotracheomalacia	-0.059486422648	0.232159780746	4
HP:0004231	Carpal bone aplasia	-0.0883305925013	0.071561885811	4
HP:0012518	Abnormal circle of Willis morphology	-0.0217936360759	0.103763224499	4
HP:0003153	Cystathioninuria	-0.0323753334866	0.00864413685229	4
HP:0100028	Ectopic thyroid	-0.0374592781607	0.292754451513	4
HP:0005686	Patchy osteosclerosis	-0.0248816251544	0.427781430923	4
HP:0012712	Mild hearing impairment	0.00695549449043	0.736866374036	4
HP:0100619	Sertoli cell neoplasm	0.0316560258976	0.264075475235	4
HP:0100269	Paramedian lip pit	-0.00369150579242	0.805738655323	3
HP:0008321	Reduced factor X activity	-0.052924414834	0.308584673426	4
HP:0025082	Abnormal cutaneous elastic fiber morphology	-0.0280160630002	0.0567915809207	4
HP:0005585	Spotty hyperpigmentation	-0.00611504738733	0.777860475266	4
HP:0003454	Platelet antibody positive	-0.0143811239056	0.0551835292825	3
HP:0031162	Impaired oropharyngeal swallow response	-0.0802345128111	0.234971047201	3
HP:0005592	Giant melanosomes in melanocytes	0.100111752881	0.553708007309	3
HP:0010909	Abnormal circulating arginine concentration	0.00454638780276	0.834544754863	4
HP:0200084	Giant cell hepatitis	-0.014511665715	0.0200935600071	4
HP:0010940	Aplasia/Hypoplasia of the nasal bone	-0.054787566688	0.325895812605	4
HP:0012468	Chronic acidosis	0.00744688748325	0.856916887949	3
HP:0002404	Thickened superior cerebellar peduncle	-0.0552749060716	0.267373124076	4
HP:0009588	Vestibular Schwannoma	-0.029566303977	0.601153479371	4
HP:0003834	Shoulder dislocation	0.0080853720393	0.947287745671	3
HP:0100503	Vitamin B1 deficiency	-0.0867486497481	0.197427955366	4
HP:0001580	Pigmented micronodular adrenocortical disease	-0.0371969423243	0.289827914466	4
HP:0100951	Enlarged fossa interpeduncularis	-0.0413283514024	0.1470234682	4
HP:0010903	Abnormal circulating glutamine concentration	-0.0274536545308	0.511886563741	3
HP:0003224	Increased cellular sensitivity to UV light	-0.0616362355138	0.255673480853	4
HP:0000417	Slender nose	-0.0420693266915	0.480966064185	4
HP:0001465	Amyotrophy involving the shoulder musculature	0.172364768852	0.353959490896	3
HP:0009642	Broad distal phalanx of the thumb	0.0105220134549	0.937077628976	3
HP:0009042	Marked muscular hypertrophy	0.0434317826516	0.533186969449	3
HP:0001544	Prominent umbilicus	-0.0841337456643	0.400446421563	2
HP:0012248	Prolonged PR interval	-0.0087401983088	0.576644293985	4
HP:0000993	Molluscoid pseudotumors	0.0258610005619	0.531619712151	4
HP:0005952	Decreased pulmonary function	-0.0335141028671	0.576008854309	4
HP:0030469	Abnormal dark-adapted electroretinogram	-0.103900685527	0.385154806953	2
HP:0002923	Rheumatoid factor positive	-0.0143955216391	0.0100149426399	4
HP:0010665	Bilateral coxa valga	-0.0684625373049	0.152100066111	4
HP:0031887	Abnormal chylomicron concentration	-0.00625118275213	0.721820083113	4
HP:0006391	Overtubulated long bones	-0.077632831719	0.102796765658	4
HP:0006937	Impaired distal tactile sensation	0.0102377627448	0.824841529633	4
HP:0008278	Cerebellar cortical atrophy	-0.0603746633718	0.121176458211	4
HP:0002408	Cerebral arteriovenous malformation	0.0428071821384	0.239627516378	4
HP:0007041	Chronic lymphocytic meningitis	-0.0176656410869	0.2156553663	4
HP:0010957	Congenital posterior urethral valve	-0.0115351265468	0.184452889646	3
HP:0009884	Tapered distal phalanges of finger	0.0529514411259	0.719335982905	4
HP:0009085	Alveolar ridge overgrowth	-0.0364363247195	0.0796661017437	3
HP:0012522	Spider hemangioma	0.0618389888537	0.587720307565	4
HP:0002341	Cervical cord compression	-0.0951191790355	0.447631204503	2
HP:0004227	Short distal phalanx of the 5th finger	0.0132897577737	0.538542466121	3
HP:0040036	Onychogryposis of fingernail	-0.0661287870699	0.170356597228	4
HP:0002918	Hypermagnesemia	-0.0215455346667	0.0310583360229	4
HP:0005321	Mandibulofacial dysostosis	-0.0323112127754	0.0183237918185	3
HP:0011132	Chronic furunculosis	0.042208111662	0.575752267562	4
HP:0005248	Intrahepatic biliary atresia	-0.0257923457508	0.360103106393	4
HP:0003044	Shoulder flexion contracture	-0.0764467604487	0.273903340979	3
HP:0000917	Superior pectus carinatum	0.0168577744871	0.741382216509	4
HP:0002108	Spontaneous pneumothorax	0.0571609928855	0.295129313101	4
HP:0011318	Bicoronal synostosis	-0.053841286102	0.563624873929	4
HP:0004971	Pulmonary artery hypoplasia	0.0578593620058	0.702716294869	4
HP:0011912	Abnormality of the glenoid fossa	-0.0705596234775	0.311783520786	3
HP:0011911	Abnormality of metacarpophalangeal joint	0.0351310070877	0.569573509818	4
HP:0000350	Small forehead	-0.0301576593769	0.128683684216	3
HP:0002690	Large sella turcica	-0.0262304563178	0.381958466711	4
HP:0011858	Reduced factor IX activity	-0.0054025821612	0.728690483442	3
HP:0002639	Budd-Chiari syndrome	-0.0131863252281	0.685305815069	4
HP:0030976	Abnormal factor VIII activity	0.0908652850639	0.482678289631	3
HP:0003148	Elevated serum acid phosphatase	-0.0375695261992	0.00345408419569	3
HP:0002879	Anisospondyly	-0.0518160888374	0.495159283921	3
HP:0006580	Portal fibrosis	-0.0616224481185	0.226141834932	4
HP:0004905	Vitamin A deficiency	0.0839331232454	0.61220662137	3
HP:0004474	Persistent open anterior fontanelle	-0.0435859809345	0.0702625294317	3
HP:0003634	Amyoplasia	-0.0107699891645	0.171447373306	4
HP:0010010	Abnormality of the 2nd metacarpal	-0.0591768917246	0.0880535386894	4
HP:0003596	Middle age onset	0.0102760752391	0.664423187219	3
HP:0011041	Aplasia/Hypoplasia of the cervical spine	-0.00637245505194	0.553207365999	4
HP:0007468	Perifollicular hyperkeratosis	0.160416442406	0.354205409005	4
HP:0005341	Autonomic bladder dysfunction	-0.0295440583109	0.027216914042	4
HP:0008988	Pelvic girdle muscle atrophy	-0.0194743089347	0.617001109589	4
HP:0000564	Lacrimal duct atresia	0.212366377006	0.350040922204	3
HP:0002740	Recurrent E. coli infections	0.229758796168	0.458067607059	3
HP:0002741	Recurrent Serratia marcescens infections	0.229758796168	0.458067607059	3
HP:0030825	Absent foveal reflex	-0.0405269203617	0.129800933174	3
HP:0100596	Absent nares	-0.0402068420712	0.0135944955911	3
HP:0003459	Polyclonal elevation of IgM	0.0514624021626	0.657368995309	4
HP:0045045	Elevated plasma acylcarnitine levels	-0.067939135865	0.159289063943	4
HP:0500030	Abnormal hepatic glycogen storage	-0.0132751206783	0.695140396972	4
HP:0005917	Supernumerary metacarpal bones	-0.0123809228102	0.73774735138	4
HP:0031273	Shock	-0.0450273926131	0.316576348118	2
HP:0002742	Recurrent Klebsiella infections	0.229758796168	0.458067607059	3
HP:0005575	Hemolytic-uremic syndrome	-0.0357319430353	0.0140685929789	4
HP:0006460	Increased laxity of ankles	-0.0405841067454	0.475372221001	4
HP:0004897	Stress/infection-induced lactic acidosis	0.142905984932	0.488191299622	4
HP:0004692	4-5 toe syndactyly	-0.0351464078039	0.0133247932659	4
HP:0010872	T-wave inversion	0.00111979265452	0.962979651032	4
HP:0005946	Ventilator dependence with inability to wean	-0.00880349863739	0.502748655976	3
HP:0005317	Increased pulmonary vascular resistance	-0.0420720500772	0.0876813001282	4
HP:0003717	Minimal subcutaneous fat	-0.0746362068999	0.278005050815	3
HP:0009462	Radial deviation of the 3rd finger	-0.107779788659	0.0716045636243	4
HP:0005208	Secretory diarrhea	-0.0632031399938	0.19817118038	4
HP:0008110	Equinovarus deformity	-0.0182323341223	0.176525255903	4
HP:0003419	Low back pain	-0.0619287626122	0.201627192241	4
HP:0007417	Discoid lupus rash	0.229758796168	0.458067607059	3
HP:0011219	Short face	-0.0280030486598	0.139909835865	4
HP:0005984	Elevated maternal serum alpha-fetoprotein	-0.0428794560296	0.587298670694	3
HP:0004696	Talipes cavus equinovarus	0.236721451456	0.477696488606	2
HP:0012520	Perivascular spaces	0.0294303335485	0.643346660672	3
HP:0100684	Salivary gland neoplasm	0.799236311274	0.0658718795608	4
HP:0005381	Recurrent meningococcal disease	0.00435271408972	0.755954864683	4
HP:0002584	Intestinal bleeding	0.543541602325	0.349996970771	4
HP:0005386	Recurrent protozoan infections	-0.0176656410869	0.2156553663	4
HP:0000893	Bulging of the costochondral junction	-0.0399344538237	0.464681808187	4
HP:0001980	Megaloblastic bone marrow	-0.0263529383905	0.0132447868688	4
HP:0008344	Elevated plasma branched chain amino acids	-0.0409448196688	0.0991271952631	4
HP:0001986	Hypertonic dehydration	0.018559733573	0.502296842892	3
HP:0004453	Overfolding of the superior helices	0.0127197863341	0.905975062568	4
HP:0000860	Parathyroid hypoplasia	-0.0633538895918	0.218006751192	4
HP:0009316	Abnormal 3rd finger phalanx morphology	-0.0544211541297	0.294297289667	4
HP:0001326	EEG with irregular generalized spike and wave complexes	-0.0420618217481	0.0437852080527	4
HP:0009064	Generalized lipodystrophy	-0.0521823396676	0.305631226504	4
HP:0003185	Short sacroiliac notch	-0.0830097998048	0.535205969148	2
HP:0030588	Abnormal visual field test	0.100170795969	0.484893080687	3
HP:0006698	Dilatation of the ventricular cavity	0.1940102076	0.34867804391	4
HP:0010245	Abnormality of the epiphyses of the proximal phalanges of the hand	-0.0448902208636	0.0595836998442	4
HP:0001579	Primary hypercortisolism	0.0355021413865	0.64834859388	4
HP:0008824	Hypoplastic iliac body	-0.0564152822126	0.260392215415	4
HP:0004763	Paroxysmal supraventricular tachycardia	-0.0299832143553	0.625431072256	4
HP:0020054	Abnormal erythrocyte physiology	-0.00305619020087	0.931238894732	4
HP:0007413	Nevus flammeus of the forehead	-0.00847500775534	0.86162608234	4
HP:0030639	Congenital stationary night blindness with abnormal fundus	-0.00871694906413	0.24449982777	4
HP:0010531	Spinal myoclonus	-0.033311986763	0.0206926615966	4
HP:0011457	Loss of eyelashes	-0.0726966660957	0.294472079908	3
HP:0025428	Bronchospasm	-0.0314296863958	0.0689384368808	3
HP:0006555	Diffuse hepatic steatosis	-0.0286837355635	0.0322649182659	3
HP:0000198	Absence of Stensen duct	-0.0805527370336	0.276435046386	4
HP:0012254	Ewing sarcoma	0.193771279004	0.433539547273	4
HP:0011471	Gastrostomy tube feeding in infancy	-0.0276245930985	0.479580661239	4
HP:0004218	Symphalangism of the 5th finger	-0.053750044002	0.0898858814692	4
HP:0002849	Absence of lymph node germinal center	-0.00358532505747	0.88331696631	3
HP:0002846	Abnormal B cell morphology	0.00067324280196	0.952998735304	4
HP:0002842	Recurrent Burkholderia cepacia infections	0.229758796168	0.458067607059	3
HP:0012259	Absent inner and outer dynein arms	-0.0753818259539	0.272573515461	3
HP:0100730	Bronchogenic cyst	0.107138148669	0.386364926421	4
HP:0003783	Externally rotated/abducted legs	0.106557504636	0.667241206901	3
HP:0010917	Abnormal circulating tyrosine concentration	-0.0222826885063	0.0431605468436	4
HP:0002840	Lymphadenitis	0.229758796168	0.458067607059	3
HP:0003785	Decreased CSF homovanillic acid	-0.0303532739524	0.191355029436	4
HP:0011706	Second degree atrioventricular block	0.0140760007865	0.631055485322	2
HP:0000749	Paroxysmal bursts of laughter	-0.0525752569741	0.549807429679	3
